54,35
27,40
57,22
6,24
9,25
12,41
54,40
30,15
12,44
17,36
17,20
27,37
20,59
19,44
6,33
7,60
10,17
30,18
54,40
51,35
63,26
22,31
46,40
29,20
60,30
61,20
7,22
20,37
52,39
29,54
59,45
63,51
46,30
12,54
61,25
20,27
18,40
37,55
23,42
26,44
45,30
15,55
46,30
27,50
39,17
45,51
57,43
36,61
22,13
44,47
40,11
59,21
33,13
17,11
35,55
34,43
36,17
47,27
39,42
7,20
24,42
57,29
23,19
43,34
13,22
40,25
13,41
35,20
35,48
45,38
57,61
12,37
14,44
28,44
62,58
46,51
60,13
29,36
17,54
27,35
27,42
62,13
28,19
15,40
36,40
46,51
49,58
46,37
24,40
23,56
26,12
37,22
42,48
35,38
30,19
51,60
19,29
41,17
11,41
13,49
25,48
55,52
10,63
47,28
34,46
55,23
53,17
53,59
59,36
40,52
40,60
55,28
50,41
8,43
14,38
62,13
40,59
42,45
26,54
61,31
9,18
47,26
36,28
49,38
45,63
28,23
39,21
43,57
63,31
40,17
54,62
35,46
33,29
7,19
19,62
9,28
31,11
59,12
45,24
54,13
26,44
11,46
21,37
17,63
27,55
46,62
27,48
42,59
28,54
50,56
20,60
8,19
15,53
61,37
8,43
7,11
55,25
47,57
59,44
32,23
19,35
14,45
59,29
48,58
14,55
44,51
62,26
12,17
27,62
56,49
40,14
20,34
20,39
21,32
37,12
28,25
50,41
25,51
37,62
20,41
31,59
59,26
24,41
51,32
12,22
45,54
9,60
59,19
29,44
9,49
28,39
23,28
39,42
12,47
37,25
62,28
28,42
9,43
58,11
21,40
35,51
60,36
34,30
39,26
59,55
9,47
17,45
21,13
51,56
54,50
19,54
56,36
11,55
20,48
47,39
34,58
17,32
29,37
30,11
21,18
6,50
22,51
13,54
14,28
48,15
27,54
13,40
37,15
50,27
30,41
6,35
55,63
60,43
41,29
50,12
58,53
30,44
31,11
50,36
24,28
7,43
19,38
32,56
23,33
56,22
15,23
48,57
8,19
11,35
22,28
17,13
56,18
27,11
30,26
11,29
60,17
21,17
27,11
24,60
15,21
43,31
28,54
15,46
60,56
11,39
12,41
38,48
25,62
13,21
43,24
22,51
23,60
53,22
26,55
14,41
25,29
21,36
12,49
24,62
38,60
56,25
12,19
35,13
10,25
8,24
35,22
47,20
33,50
41,17
58,62
22,25
12,44
51,42
55,43
13,18
56,37
51,25
60,51
61,37
9,45
30,33
35,21
19,33
37,47
45,48
36,20
47,51
31,61
34,19
25,39
44,63
23,47
37,25
20,33
49,43
9,23
18,36
25,35
15,32
6,21
14,21
26,17
39,62
37,12
62,20
11,50
59,41
6,61
9,39
28,38
7,35
44,12
58,50
33,63
57,49
63,26
35,50
63,53
27,62
20,24
31,60
9,42
6,56
42,33
41,60
12,29
32,36
8,61
21,39
57,29
8,57
15,20
53,40
28,58
28,12
15,28
38,60
17,20
30,43
44,52
57,63
24,63
56,47
27,53
57,61
33,19
42,29
51,28
46,38
45,50
10,54
18,63
49,63
37,62
35,30
13,51
33,30
23,19
9,40
30,48
25,20
23,58
35,54
24,32
33,25
37,14
26,62
17,21
43,52
12,28
22,44
21,25
8,36
27,20
43,31
38,54
34,61
48,63
32,41
11,53
10,28
22,38
46,17
60,34
40,27
14,45
10,62
31,37
51,38
33,49
12,61
62,39
44,36
26,37
8,27
8,43
43,28
12,63
33,27
35,38
45,31
47,36
42,33
17,47
41,47
41,56
18,49
25,61
63,35
44,53
63,56
26,21
17,29
32,40
56,39
58,12
60,46
57,33
7,47
6,32
9,12
18,21
57,18
24,17
21,40
59,39
8,35
9,34
52,39
29,13
33,49
19,50
56,25
61,17
42,15
62,48
46,55
55,30
43,12
47,18
43,24
10,31
57,36
34,43
58,23
50,22
18,15
12,42
34,26
49,17
23,45
24,42
36,32
22,13
63,36
58,43
20,34
30,18
27,19
53,17
53,44
13,25
27,50
44,12
9,58
47,40
24,44
25,50
47,55
42,24
10,24
61,30
59,54
33,14
21,29
43,22
61,22
9,54
30,11
37,12
26,37
6,15
8,63
46,54
41,23
61,51
62,38
53,50
41,12
27,22
23,35
37,57
33,62
47,12
33,40
25,12
11,33
45,62
24,18
31,20
9,29
14,34
40,29
32,25
6,63
32,63
37,50
63,54
49,21
56,17
14,28
34,23
60,54
33,61
11,59
31,20
27,56
43,53
13,47
49,37
15,43
38,34
18,47
15,62
58,62
31,22
51,26
34,21
58,20
18,34
20,42
58,27
36,60
40,21
61,20
45,56
39,27
53,46
27,14
23,37
48,41
54,14
14,31
48,41
19,14
52,28
59,20
55,45
36,39
43,18
17,37
19,43
60,44
36,14
14,31
26,15
48,28
49,23
51,11
15,38
50,36
51,13
35,57
47,32
54,24
49,25
45,14
13,29
37,54
44,15
11,17
58,34
29,61
34,43
25,31
18,37
29,22
13,62
36,41
58,46
56,50
38,44
63,53
46,50
60,47
18,53
50,43
18,37
43,18
44,49
28,38
32,37
37,58
49,59
14,57
28,62
19,14
62,54
34,12
19,42
15,12
45,11
22,26
13,42
20,40
28,59
51,36
58,21
39,34
54,45
59,19
58,44
18,42
27,20
21,60
30,54
36,48
41,51
39,36
12,60
22,57
46,18
29,20
26,38
45,19
29,43
46,42
55,22
46,11
33,47
11,36
18,49
23,55
33,49
20,15
49,56
31,57
51,34
53,24
39,54
30,22
25,20
10,57
42,11
36,57
24,35
36,61
28,20
44,51
13,32
58,14
22,42
32,44
7,22
12,24
18,60
57,39
23,12
26,42
56,25
54,58
41,51
8,17
47,59
13,45
31,22
18,30
58,23
33,38
15,19
18,53
35,23
55,38
58,33
7,61
58,31
59,11
29,23
22,13
7,48
6,30
8,20
22,17
10,38
20,63
28,38
22,42
61,24
12,17
30,52
54,15
34,15
23,55
37,48
47,51
37,27
19,25
57,18
40,23
58,36
30,26
27,42
51,29
55,44
59,21
58,61
21,61
35,26
27,34
62,28
44,18
22,59
27,22
7,38
8,47
36,25
22,11
26,12
25,34
10,53
13,19
46,55
51,32
6,62
55,28
7,62
50,12
22,27
50,63
32,23
49,58
37,21
58,41
55,49
14,11
18,39
28,47
19,11
28,22
57,15
11,41
29,22
18,48
60,17
14,58
25,13
18,45
61,42
6,54
58,22
30,15
27,39
27,38
45,61
12,45
62,49
42,20
58,20
44,12
19,63
45,37
38,57
56,26
34,14
19,54
35,38
41,13
29,46
34,44
8,28
45,53
56,38
25,46
51,59
15,28
28,38
30,35
9,18
33,26
63,54
50,59
43,21
26,61
35,57
17,21
10,29
51,45
20,44
46,37
43,30
9,63
33,22
42,50
56,14
63,29
57,14
34,47
57,28
22,49
32,45
48,29
35,50
21,14
41,22
24,32
36,19
43,49
38,53
61,11
27,57
32,40
31,36
19,50
22,43
50,15
50,59
24,55
45,60
47,40
61,21
18,36
51,61
12,18
44,28
7,29
53,30
19,49
7,62
14,19
50,15
17,39
20,34
45,24
46,24
62,45
29,38
49,54
49,44
37,12
57,25
46,25
12,33
13,51
51,45
32,50
37,27
49,12
23,48
44,54
25,60
27,57
43,25
59,40
6,30
42,45
57,35
31,61
51,62
53,58
23,41
53,49
14,61
43,37
18,50
50,57
57,15
22,37
51,60
48,29
7,32
53,19
28,12
61,37
40,62
29,32
50,19
19,56
44,24
6,36
32,21
54,60
47,26
12,19
24,51
36,31
52,49
39,31
34,50
50,34
58,45
42,21
38,22
41,35
63,49
57,35
47,27
48,41
51,44
44,22
9,57
7,13
50,46
59,50
17,58
11,34
9,15
48,30
29,40
18,15
63,23
31,26
52,39
7,31
13,58
60,37
35,38
41,34
32,19
10,25
23,43
37,29
8,62
53,41
9,52
34,40
36,62
14,34
62,34
38,21
25,14
27,20
41,45
21,57
27,49
35,21
35,11
34,18
13,42
22,35
58,34
41,50
31,28
20,28
47,41
60,53
39,25
44,58
25,38
47,19
39,21
45,17
26,37
7,57
10,41
52,58
13,61
55,45
58,62
30,49
58,34
13,57
63,29
42,60
59,28
8,57
12,59
57,50
25,60
45,60
13,21
46,63
58,13
15,49
56,19
15,25
41,61
54,28
26,52
33,19
60,50
8,25
52,21
53,21
49,56
56,13
38,48
41,14
59,54
38,56
31,44
23,30
63,21
18,31
25,56
39,11
60,42
61,33
39,15
17,27
53,20
30,17
45,18
12,53
34,21
8,61
47,61
47,33
43,62
29,18
26,20
22,28
44,59
7,59
58,54
43,29
8,34
49,44
14,54
26,12
25,17
6,30
9,37
19,54
37,58
51,30
47,22
45,23
61,56
12,34
50,30
63,42
28,55
22,19
60,21
48,31
47,20
44,17
24,41
26,19
53,33
61,30
17,54
35,14
14,60
7,42
21,27
17,22
25,17
54,42
7,57
54,12
24,58
41,54
47,20
17,36
50,21
34,56
14,48
26,18
13,24
18,44
41,61
8,22
15,40
26,30
37,48
42,39
54,12
41,35
33,22
40,53
22,49
32,28
60,47
30,63
9,58
29,15
7,13
14,41
55,45
7,45
30,55
49,39
53,45
49,27
29,61
26,14
21,18
42,11
44,19
35,25
62,23
14,19
37,19
58,21
21,29
57,53
50,46
42,36
24,41
30,36
27,30
54,50
11,49
11,20
57,54
48,28
54,59
43,18
29,47
47,36
10,63
55,50
49,62
60,25
9,21
26,35
48,33
45,14
7,22
48,27
7,24
59,18
33,17
11,23
20,63
6,37
37,31
33,37
19,13
62,15
23,55
30,45
9,35
45,51
45,61
39,60
54,25
41,54
36,53
61,57
22,38
28,24
55,60
11,55
33,21
18,39
27,12
52,48
9,26
13,34
18,12
9,31
8,13
42,59
32,37
32,23
44,53
34,30
51,19
50,14
8,40
36,49
12,49
43,56
45,36
9,34
56,50
46,17
23,62
47,17
9,46
61,30
6,42
63,48
58,20
17,31
21,38
20,26
52,44
40,17
20,49
41,31
44,17
15,51
63,23
21,18
59,27
19,54
46,54
26,56
57,26
28,37
32,42
30,36
57,15
59,11
9,23
12,62
52,30
47,38
28,25
57,35
23,15
47,41
48,12
50,37
56,32
39,36
25,31
9,45
9,62
57,46
58,17
31,58
38,47
19,30
53,38
9,45
29,56
17,13
28,57
28,12
48,12
63,18
27,41
63,22
26,42
6,45
26,42
34,43
28,36
6,24
60,20
23,20
60,32
51,21
11,56
38,57
33,15
24,39
44,31
49,20
60,18
49,56
22,43
33,20
46,23
42,15
17,21
14,23
31,23
18,58
19,60
17,14
19,40
50,54
12,48
11,29
10,24
11,55
29,22
29,51
20,58
53,50
15,31
51,37
53,43
11,25
13,59
39,28
41,63
13,50
6,12
32,26
10,55
30,18
12,48
30,38
40,47
29,34
6,24
9,45
42,58
41,55
13,52
13,33
25,57
9,18
41,45
55,33
19,50
42,21
17,63
57,30
37,31
58,24
40,21
46,36
13,46
44,36
45,31
44,61
6,62
30,61
35,13
33,55
46,54
8,44
6,55
24,44
43,18
12,55
14,34
10,63
49,46
39,47
45,17
17,36
18,49
57,52
29,43
47,60
24,11
59,62
39,29
45,25
13,27
13,32
62,18
32,29
30,25
9,44
35,14
53,36
24,39
47,12
7,44
21,11
43,59
19,44
12,41
41,12
13,43
56,15
36,62
58,34
17,41
11,63
35,58
63,26
36,13
31,22
40,24
14,53
55,25
40,36
9,30
56,29
13,49
51,14
57,53
23,60
12,21
13,57
32,54
49,20
61,38
8,21
60,13
14,26
61,35
40,34
57,17
38,18
25,21
49,42
39,57
38,60
35,49
18,45
62,52
57,49
28,25
20,33
62,58
46,59
8,15
52,61
35,59
60,48
49,20
49,63
60,52
31,50
37,44
34,44
15,29
60,17
56,40
31,19
59,63
14,45
22,33
34,18
58,49
36,27
24,61
28,51
48,59
53,13
13,52
18,60
24,60
40,27
18,27
7,12
10,49
48,32
19,42
61,36
61,35
38,43
17,41
23,55
52,24
8,21
51,22
55,49
43,39
17,27
26,47
12,52
26,22
40,43
11,24
60,30
12,51
47,23
23,48
46,35
62,11
25,35
33,52
38,43
56,61
30,27
41,18
38,61
32,20
26,22
23,43
60,23
62,37
14,62
18,37
11,35
60,44
52,27
47,17
45,62
52,45
41,25
29,53
18,22
27,31
52,22
6,38
60,57
35,50
24,27
62,45
56,46
14,62
12,56
9,63
15,49
59,38
46,17
15,12
43,52
20,28
21,11
25,60
35,47
18,53
27,41
53,18
36,46
48,11
38,46
13,28
35,58
60,43
50,54
25,40
62,59
21,51
10,44
8,34
38,13
46,13
11,15
52,49
11,44
8,48
38,25
36,20
10,58
34,41
43,25
59,11
40,21
29,49
58,15
8,23
54,34
46,13
63,23
62,24
37,42
38,18
19,26
15,51
47,39
6,33
42,62
61,37
62,29
27,31
29,43
25,15
36,31
29,38
17,38
50,59
36,50
56,29
59,50
37,44
42,34
46,59
18,51
43,28
62,40
23,18
23,43
12,60
10,61
10,48
9,36
63,48
51,35
27,22
24,59
21,26
41,50
48,28
52,58
9,59
13,45
42,15
20,46
32,29
39,61
49,31
10,62
6,35
37,26
15,44
47,41
11,58
32,12
11,48
56,32
50,39
49,17
32,29
18,12
50,33
51,39
32,27
52,62
19,39
55,31
50,35
54,26
32,62
50,19
43,33
15,45
44,24
24,11
15,26
14,57
63,22
59,30
30,43
9,56
20,32
33,12
44,35
13,45
48,40
9,47
35,39
27,51
26,30
13,51
9,38
42,63
26,51
54,17
35,45
24,56
49,31
20,39
9,33
23,58
26,58
30,61
44,29
61,39
54,35
39,52
51,43
60,13
53,48
29,51
30,17
9,14
12,18
55,62
10,57
17,26
60,17
30,62
49,61
13,63
36,19
53,33
52,49
42,18
38,17
50,41
47,32
17,36
38,48
9,44
18,53
28,36
61,40
48,19
45,29
48,59
32,17
45,53
41,13
10,56
55,62
17,58
61,25
12,42
13,63
62,49
31,56
51,25
45,26
56,62
51,31
28,47
61,42
25,31
56,20
56,17
12,42
43,27
17,46
19,43
6,44
36,55
37,49
11,14
7,48
40,53
8,53
36,40
9,25
36,21
49,30
24,44
10,34
30,42
25,60
9,24
46,61
35,48
21,47
60,26
29,45
53,47
50,37
52,41
7,17
11,36
48,36
34,63
12,63
28,51
58,62
6,42
46,39
33,19
14,59
63,11
60,49
47,52
62,15
13,58
7,45
36,51
63,19
30,45
42,52
23,43
22,30
46,61
51,59
33,39
59,24
30,24
52,13
9,56
17,36
42,21
61,29
11,29
29,17
38,19
43,17
63,15
46,57
31,39
39,25
57,38
10,30
29,61
52,49
33,27
41,25
62,21
11,62
34,14
32,61
10,33
37,32
34,47
53,21
53,20
21,53
18,21
56,51
25,45
49,23
19,40
61,11
7,38
23,32
54,23
47,34
44,47
18,59
54,35
41,24
14,51
10,27
55,43
58,22
39,58
33,59
56,25
59,14
34,49
49,15
26,36
36,56
59,29
7,33
60,41
60,21
42,30
19,38
10,41
18,24
51,33
55,24
25,28
27,31
48,25
45,30
59,39
48,62
44,19
21,41
63,25
60,47
29,43
42,35
6,24
63,27
29,49
48,30
39,28
37,54
54,17
46,25
54,47
23,40
18,27
11,44
11,34
49,39
8,47
12,20
35,32
51,14
35,45
43,34
56,44
54,63
48,21
8,58
56,14
28,23
33,15
21,59
49,41
22,49
56,62
9,36
8,57
34,19
52,39
6,44
7,59
20,63
60,30
32,61
36,56
27,43
63,48
20,14
61,33
20,17
14,38
9,20
19,15
34,39
63,26
51,48
62,35
15,44
61,42
15,49
6,27
32,37
44,17
55,34
27,33
26,46
36,62
7,62
55,19
29,21
32,55
18,56
44,13
10,44
21,61
8,17
62,46
45,49
50,37
33,40
44,39
23,47
52,59
13,52
18,48
60,39
37,54
13,38
44,32
57,62
19,12
57,42
51,60
48,35
59,12
43,48
22,37
17,52
42,39
19,47
9,17
7,51
43,31
55,13
39,27
59,14
58,31
6,29
40,18
40,17
22,34
48,57
7,23
38,18
27,12
49,52
62,29
28,19
22,63
46,31
7,46
8,32
47,54
41,17
18,59
47,14
59,31
56,46
21,62
51,58
48,35
17,44
11,46
19,34
20,49
48,21
49,44
41,32
40,24
59,63
8,22
55,25
39,30
57,32
34,18
49,43
22,44
30,42
61,56
29,51
57,21
59,37
24,52
34,48
8,32
37,19
19,37
14,29
6,60
12,26
28,48
51,40
49,46
58,11
50,61
28,42
42,53
62,23
21,28
28,32
8,18
57,39
30,59
25,18
42,39
44,26
52,60
30,23
26,13
50,26
20,27
35,63
31,43
9,22
9,14
55,59
11,25
26,48
56,26
26,33
44,13
56,36
38,44
12,59
63,21
11,31
6,22
51,21
50,11
36,50
51,57
62,46
30,56
17,58
19,46
38,45
23,12
59,56
51,35
56,35
52,29
62,30
45,31
