26,27
26,25
21,24
26,28
26,23
25,27
27,26
23,26
31,30
30,26
30,26
24,26
21,22
26,25
24,27
32,30
24,21
24,27
27,28
22,21
22,19
30,27
23,19
24,21
25,24
27,25
29,25
26,23
22,20
23,26
24,26
23,24
21,25
31,27
31,30
29,28
23,22
29,25
26,24
26,29
23,19
32,30
32,28
26,27
30,26
30,28
22,26
21,25
23,20
30,29
23,20
24,23
23,26
28,24
28,27
21,20
24,23
33,30
31,30
23,22
27,24
31,28
25,21
21,25
26,24
23,26
23,22
34,30
26,22
22,19
21,24
24,26
21,20
23,24
25,27
25,21
24,26
22,25
23,24
28,27
25,24
22,18
24,28
28,29
27,23
26,28
31,28
28,24
25,27
21,25
62,63
29,26
31,27
27,26
25,22
25,24
62,63
26,28
22,25
33,29
24,27
23,26
23,26
21,24
23,25
26,27
23,27
22,24
24,21
32,28
28,24
33,29
23,20
32,29
25,21
23,22
29,30
22,21
26,28
25,23
22,21
33,30
24,20
23,21
32,29
28,27
26,22
31,29
29,26
21,18
24,25
21,17
31,30
22,23
30,29
24,21
23,24
24,22
26,24
26,30
26,28
23,24
22,26
29,25
21,19
31,29
28,25
32,30
25,28
22,19
22,19
33,30
28,24
28,25
21,18
28,30
21,17
22,18
25,24
22,21
61,63
28,25
21,20
26,23
62,63
22,26
28,26
24,25
22,26
28,27
23,24
25,26
30,26
34,30
28,27
25,23
28,26
23,22
29,28
25,22
22,18
33,30
26,27
32,28
30,26
26,29
26,24
25,24
24,27
32,28
22,19
27,25
30,27
32,28
32,29
30,26
22,25
27,26
25,21
28,26
62,63
29,27
34,30
27,28
23,24
25,23
28,30
62,63
25,27
25,28
27,29
23,27
26,24
25,29
27,25
21,17
23,22
33,30
61,63
28,27
28,25
26,24
28,29
21,18
25,28
23,19
22,25
26,29
25,24
22,18
31,30
32,30
24,25
22,24
27,30
32,30
62,63
21,17
27,24
27,25
25,26
25,21
22,20
21,20
21,17
22,26
23,25
21,20
31,28
24,21
22,24
24,23
31,29
33,29
26,30
26,28
24,27
61,63
21,24
24,22
29,28
22,24
24,20
27,24
22,24
24,23
25,22
27,30
30,26
23,26
25,23
28,29
24,27
25,26
22,23
25,29
23,22
26,24
22,21
32,28
29,30
31,27
24,20
26,28
21,22
23,25
26,22
30,28
22,19
27,23
21,19
27,29
28,29
24,23
26,29
23,21
22,26
32,29
32,30
26,24
25,29
31,28
24,21
32,30
24,20
27,26
25,27
22,19
26,22
23,20
30,26
28,30
23,24
31,29
26,25
24,20
28,25
23,22
29,25
23,24
27,23
23,25
30,28
26,30
28,29
28,24
22,23
26,29
24,22
28,24
28,27
23,22
28,25
22,24
62,63
30,29
26,28
24,26
22,26
22,19
28,29
22,19
26,24
21,17
22,21
23,21
26,29
33,30
31,28
26,30
27,24
24,26
28,30
28,25
25,22
24,22
27,26
22,21
32,28
24,26
24,20
61,63
29,25
21,25
31,30
26,22
30,26
22,19
26,22
29,28
24,25
32,30
26,27
28,29
26,23
21,25
22,24
32,29
32,28
29,30
21,20
24,21
29,27
31,27
22,26
25,26
34,30
21,22
27,28
26,28
22,21
25,24
32,30
24,21
28,30
31,28
22,23
23,20
26,28
28,30
24,25
31,29
24,20
23,25
28,26
33,29
22,26
23,25
27,26
21,19
26,25
21,22
29,30
31,28
24,26
23,26
21,23
33,30
22,23
28,26
30,29
22,18
23,26
25,24
25,22
21,18
25,24
26,27
26,25
30,29
23,19
32,30
27,28
28,30
32,28
26,28
31,27
21,19
23,20
27,24
22,24
27,26
22,23
26,28
23,20
23,19
25,22
31,30
21,19
24,23
21,25
30,29
24,20
24,23
29,25
33,30
33,29
27,28
26,28
28,25
21,24
62,63
23,25
21,22
24,26
29,30
27,29
22,19
25,29
29,30
26,29
30,28
21,23
27,24
24,20
29,25
24,28
27,24
24,25
22,24
26,22
31,27
27,29
28,25
29,27
29,28
22,25
24,25
30,26
24,26
31,29
28,27
31,27
26,28
61,63
24,25
30,27
25,21
33,29
33,29
24,21
21,17
25,24
21,19
27,30
29,27
24,25
26,27
29,26
23,22
26,22
22,26
